eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
goal,True,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,category_gig.view,105.0,2018-09-29T03:26:39+09:00,97938bc7-6898-4f4c-b0ed-fba46e9747e0,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,0d3943ff-a515-477a-ad7b-4176fc479a16,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T03:26:45+09:00,d33ed731-fdbe-4d1a-8573-87e4de81493d,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7C2F9E86-6353-43D4-9A14-8AC1F5DE57A9,unattributed,unattributed,,,,inbox.view,,2018-09-29T03:26:46+09:00,e13a75cb-1764-445a-bf9c-3782be514f5f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7C2F9E86-6353-43D4-9A14-8AC1F5DE57A9,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T03:26:47+09:00,d51c529f-95ed-43c2-b38b-61b5cb69f305,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,FCF98E58-72A1-4AAD-B3FD-63E6A217D708,,,,,,,,2018-09-29T03:26:48+09:00,c351461c-f640-4231-a955-5e0571593c77,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7C2F9E86-6353-43D4-9A14-8AC1F5DE57A9,unattributed,unattributed,,,,inbox.view,,2018-09-29T03:26:53+09:00,7499a819-4070-4c0c-8435-29b134e126bc,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,FCF98E58-72A1-4AAD-B3FD-63E6A217D708,,,,,,,,2018-09-29T03:26:55+09:00,20f33c60-35dd-4e0d-b99b-c908067de7ef,,True
goal,True,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,gig_detail.view,105.0,2018-09-29T03:26:56+09:00,d169db84-c96c-4eb0-938e-03c075705004,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T03:26:56+09:00,a67c5aa3-7a25-4e56-9b86-7a5faf2c78f8,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,unattributed,unattributed,,,,gig_detail.view,105.0,2018-09-29T03:26:58+09:00,8bd723ff-6d0d-4f29-b088-22cf6e3aaa33,False,True
foreground,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,,,,,,,,2018-09-29T03:26:58+09:00,e66f5389-4d19-4e33-a4e1-d63b1d5af49d,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7C2F9E86-6353-43D4-9A14-8AC1F5DE57A9,,,,,,,,2018-09-29T03:26:59+09:00,7387b458-b9d7-408e-a79a-ca33c9dc1c9b,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,unattributed,unattributed,,,,category_gig.view,105.0,2018-09-29T03:26:59+09:00,1f16d9af-3cc2-4a63-9670-2bf99f203182,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,unattributed,unattributed,,,,gig_detail.view,105.0,2018-09-29T03:26:59+09:00,c2ae70f3-2b40-4587-a5c2-0782bd965389,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,profile.click,,2018-09-29T03:27:01+09:00,16f9f278-2d50-4de2-a1df-a955a7608bf2,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,unattributed,unattributed,,,,menu.view,,2018-09-29T03:27:02+09:00,e7860d76-826a-451a-a58e-f44f9a515b93,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-29T03:27:03+09:00,8b5cbcae-c3ef-4e08-83c2-7b1859d75390,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T03:27:06+09:00,e0445583-2eda-4068-aab2-a56973095497,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,BF9D82CD-3629-4CB4-8A49-49B391B397A7,unattributed,unattributed,,,,,,2018-09-29T03:27:06+09:00,9b1a5b39-b061-488a-93f9-546910a4db50,False,False
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-29T03:27:08+09:00,325ba5a2-fbe6-496c-8e32-52aaa8856957,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,BF9D82CD-3629-4CB4-8A49-49B391B397A7,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-29T03:27:08+09:00,b65bf370-cbb4-407b-9662-d56f3b134d68,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,BF9D82CD-3629-4CB4-8A49-49B391B397A7,,,,,,,,2018-09-29T03:27:09+09:00,a83c5695-fa78-49c5-8a1f-960d44e0a9a0,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T03:27:10+09:00,19efa4ad-f99d-49b6-ac50-699348ab1bde,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,category_gig.view,105.0,2018-09-29T03:27:11+09:00,e55a01b1-911b-4afa-bad7-3f68aebf79ab,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,unattributed,unattributed,,,,menu.view,,2018-09-29T03:27:12+09:00,4e95ec2a-1b82-416e-82d9-ea294a79f962,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-29T03:27:12+09:00,ec5c613c-a34f-48a8-9937-c2f002a8ac2f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,unattributed,unattributed,,,,inbox.view,,2018-09-29T03:27:14+09:00,3ddca049-3c74-478b-aab0-3a3b13e3cbc5,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,unattributed,unattributed,,,,home.view,,2018-09-29T03:27:16+09:00,7b402486-6768-4b1a-bae7-c1d2b49454ff,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T03:27:18+09:00,c8644702-8b3f-4301-a221-3a42eb78116c,False,True
exit,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,004ae4cb-4d37-4ab9-83de-9ffd0ed0c54d,,,,,,,,2018-09-29T03:27:20+09:00,450e3c09-6783-4de9-bbc2-0ed7042ed699,,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,inbox.view,,2018-09-29T03:27:25+09:00,657cdf15-7e80-4a87-9632-d73e31b459ce,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,gig_detail.view,105.0,2018-09-29T03:27:31+09:00,0c04dbbd-3de4-4bcd-b863-f5ab2d8e5b08,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,menu.view,,2018-09-29T03:27:33+09:00,1fe9f13f-2a57-497c-8f6d-67dcc325d475,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,account_setting.view,,2018-09-29T03:27:35+09:00,f97baa8d-6be4-47aa-925e-bdc456e7b9e0,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,category_gig.view,105.0,2018-09-29T03:27:35+09:00,0479c706-f063-4f44-9b64-2a3d44b6b9fb,False,True
launch,False,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,aa7875eb-114a-4ee9-b41c-470ac45f13e6,unattributed,unattributed,,,,,,2018-09-29T03:27:36+09:00,6d053cfc-10e8-48a8-a2e9-b0dc28dc4ce1,False,False
goal,False,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,aa7875eb-114a-4ee9-b41c-470ac45f13e6,unattributed,unattributed,,,,home.view,,2018-09-29T03:27:38+09:00,908fac65-b40d-483a-930b-0efc7847dbe3,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,menu.view,,2018-09-29T03:27:43+09:00,e097b1bb-bfc5-4d1e-b766-f592fcd222ca,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,home.view,,2018-09-29T03:27:44+09:00,2952cc0b-6777-4ba3-865b-e3ff77086eb6,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,gig_detail.view,105.0,2018-09-29T03:27:45+09:00,d1030322-0a25-45cc-aa4a-f0c740dadd0b,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8E77FEC2-0E77-4966-AB05-356BE2BE8E94,unattributed,unattributed,,,,,,2018-09-29T03:27:46+09:00,cc09a681-2aa5-4e57-a315-b6e33f60665d,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8E77FEC2-0E77-4966-AB05-356BE2BE8E94,unattributed,unattributed,,,,home.view,,2018-09-29T03:27:46+09:00,a9e7f42c-8869-47cc-8f95-58536ec49d5f,False,True
background,,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,,,,,,,,2018-09-29T03:27:47+09:00,c661d76d-9d66-4495-ab38-54ea68bda149,,True
exit,,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,,,,,,,,2018-09-29T03:27:47+09:00,f177cffd-37ef-46cf-9f52-f54f89a9577e,,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,aa7875eb-114a-4ee9-b41c-470ac45f13e6,unattributed,unattributed,,,,notification.view,,2018-09-29T03:27:54+09:00,c6d7fb04-64f3-4828-829c-fc6499c5ee89,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,0d3943ff-a515-477a-ad7b-4176fc479a16,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T03:27:57+09:00,c5ffa7f9-817d-41b9-a8ca-10e0af472f95,False,True
launchInSession,,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,,,,,,,,2018-09-29T03:27:57+09:00,404da77d-caaa-4e97-b9de-8eb523f69238,,False
foreground,,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,,,,,,,,2018-09-29T03:27:57+09:00,2d7ef769-3b4f-4697-bcb0-20313d8f277f,,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,gig_detail.view,105.0,2018-09-29T03:27:57+09:00,9c4cf3ca-100e-431c-986f-67c523ea6e77,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8E77FEC2-0E77-4966-AB05-356BE2BE8E94,unattributed,unattributed,,,,search.view,,2018-09-29T03:27:58+09:00,4a0f203a-e3c5-4a48-a892-8640f5e9a683,True,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,home.view,,2018-09-29T03:27:58+09:00,9b5dab8d-8e88-4b19-ab96-201eef7d5adc,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,aa7875eb-114a-4ee9-b41c-470ac45f13e6,unattributed,unattributed,,,,home.view,,2018-09-29T03:27:59+09:00,fcb07c5c-30f2-4614-9c8d-32b94acbd9c6,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,aa7875eb-114a-4ee9-b41c-470ac45f13e6,unattributed,unattributed,,,,menu.view,,2018-09-29T03:28:00+09:00,29f4fa43-ba7b-46e9-ac52-833295e576e4,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,category_gig.view,105.0,2018-09-29T03:28:00+09:00,bc6f5e07-d543-4b6d-9a91-92ca38672a80,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,aa7875eb-114a-4ee9-b41c-470ac45f13e6,unattributed,unattributed,,,,buyer_order_history.view,,2018-09-29T03:28:02+09:00,dfa4b803-9874-43f4-9871-86a7e77a6774,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,inbox.view,,2018-09-29T03:28:03+09:00,6e96a0db-8a27-4f5f-9df9-8295c7324b4f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T03:28:04+09:00,05868ee7-11cc-4be2-90b9-989a891bb165,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,gig_detail.view,105.0,2018-09-29T03:28:04+09:00,6e7376d7-7c48-47b4-9d77-f9e5473956b3,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,aa7875eb-114a-4ee9-b41c-470ac45f13e6,unattributed,unattributed,,,,menu.view,,2018-09-29T03:28:05+09:00,698d8965-8d34-4570-adea-136e0167dd5e,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,aa7875eb-114a-4ee9-b41c-470ac45f13e6,unattributed,unattributed,,,,category_list.view,,2018-09-29T03:28:07+09:00,4c34826c-2255-4db5-b1a8-07fb4a01020c,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,aa7875eb-114a-4ee9-b41c-470ac45f13e6,unattributed,unattributed,,,,home.view,,2018-09-29T03:28:09+09:00,c3e6f660-85bc-4bdf-8160-cbedd5d6f17d,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8E77FEC2-0E77-4966-AB05-356BE2BE8E94,unattributed,unattributed,,,,search_gig.view,,2018-09-29T03:28:09+09:00,cc5cd078-4bed-4a6e-a7a6-572a0e253aba,True,True
goal,True,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,0d3943ff-a515-477a-ad7b-4176fc479a16,unattributed,unattributed,,,,gig_detail.view,1005.0,2018-09-29T03:28:10+09:00,c0ace67d-786a-41e2-84e1-1e4a19c1f234,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,aa7875eb-114a-4ee9-b41c-470ac45f13e6,unattributed,unattributed,,,,category_list.view,,2018-09-29T03:28:12+09:00,7529e96c-1561-4929-a6f4-ef848358aa6a,False,True
goal,False,com.kmong.kmong,3.3.2,SM-N900S,samsung,Android5.0,8cc6185c-ed53-49da-a47e-d1fe8a217c89,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T03:28:12+09:00,d95110ad-db85-4ed5-bdef-0fd262a42e4b,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,aa7875eb-114a-4ee9-b41c-470ac45f13e6,unattributed,unattributed,,,,home.view,,2018-09-29T03:28:13+09:00,efc124ed-214e-4b74-98b5-7fff3a804d62,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,aa7875eb-114a-4ee9-b41c-470ac45f13e6,unattributed,unattributed,,,,category_gig.view,2.0,2018-09-29T03:28:14+09:00,3a3317c1-9e39-4859-a092-cb3061416071,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,category_gig.view,105.0,2018-09-29T03:28:14+09:00,431d0fee-da19-4cf8-a3db-7cb2a4541208,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,0AB81A3E-1683-4C75-B93D-4FD5AEDB7C40,,,,,,,,2018-09-29T03:28:15+09:00,95a59b8c-01a2-442f-b23d-7b54c1b571cc,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,0AB81A3E-1683-4C75-B93D-4FD5AEDB7C40,,,,,,,,2018-09-29T03:28:17+09:00,6df7dc94-009a-4773-8657-189497016fb6,,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,0AB81A3E-1683-4C75-B93D-4FD5AEDB7C40,,,,,,,,2018-09-29T03:28:21+09:00,801cf8ef-83c1-4a95-b128-c2dc20383198,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,0AB81A3E-1683-4C75-B93D-4FD5AEDB7C40,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T03:28:25+09:00,e18eba98-109d-49f4-86d1-0e7ab5cf1913,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,0AB81A3E-1683-4C75-B93D-4FD5AEDB7C40,,,,,,,,2018-09-29T03:28:28+09:00,abdb64f9-1aee-4d61-8a7f-43bc465376ac,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8E77FEC2-0E77-4966-AB05-356BE2BE8E94,unattributed,unattributed,,,,gig_detail.view,724.0,2018-09-29T03:28:28+09:00,676cd9a3-eeb0-48d5-8402-01fe7417bd9b,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,0d3943ff-a515-477a-ad7b-4176fc479a16,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T03:28:28+09:00,4046290a-4732-486a-8df7-aac7f1ee7936,False,True
foreground,,com.kmong.iOS,4.0.1,iPhone,Apple,iOS10.2,A5AF9F86-92BD-48AE-9431-3228E47B674C,,,,,,,,2018-09-29T03:28:35+09:00,495141f2-7969-4f27-b2f0-03fc886d7a2d,,True
goal,True,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,category_gig.view,118.0,2018-09-29T03:28:43+09:00,31bdca37-8793-4fd3-87aa-99ab19e6189c,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,0d3943ff-a515-477a-ad7b-4176fc479a16,unattributed,unattributed,,,,gig_detail.view,1005.0,2018-09-29T03:28:43+09:00,51d59f90-5017-47d2-a4be-6a7ad7e06ae0,False,True
background,,com.kmong.iOS,4.0.1,iPhone,Apple,iOS10.2,A5AF9F86-92BD-48AE-9431-3228E47B674C,,,,,,,,2018-09-29T03:28:45+09:00,db030764-6f1c-4aea-aebb-b7b2240db67d,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8E77FEC2-0E77-4966-AB05-356BE2BE8E94,unattributed,unattributed,,,,search_gig.view,,2018-09-29T03:28:46+09:00,120cabc3-4d8b-456d-92db-9837bfc6d3ab,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,0d3943ff-a515-477a-ad7b-4176fc479a16,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T03:28:47+09:00,043b70df-eede-42d6-beeb-fbc667513a83,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,gig_detail.view,118.0,2018-09-29T03:28:48+09:00,22385277-5ff3-4db2-b7f5-085bfb858357,False,True
goal,False,com.kmong.kmong,3.3.2,SM-N900S,samsung,Android5.0,8cc6185c-ed53-49da-a47e-d1fe8a217c89,unattributed,unattributed,,,,gig_detail.view,60201.0,2018-09-29T03:28:51+09:00,4a0f19d6-28b6-47f7-8cf5-fa3ee40232c8,False,True
goal,False,com.kmong.kmong,3.3.2,SM-N900S,samsung,Android5.0,8cc6185c-ed53-49da-a47e-d1fe8a217c89,unattributed,unattributed,,,,search_gig.view,,2018-09-29T03:28:52+09:00,8d8d5d76-295a-4825-a302-a62cc20e29a1,False,True
goal,False,com.kmong.kmong,3.3.2,SM-N900S,samsung,Android5.0,8cc6185c-ed53-49da-a47e-d1fe8a217c89,unattributed,unattributed,,,,search.view,,2018-09-29T03:28:52+09:00,02652ca6-8fe3-4a4e-b0d9-d5e5bbfc722d,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,0d3943ff-a515-477a-ad7b-4176fc479a16,unattributed,unattributed,,,,gig_detail.view,1005.0,2018-09-29T03:28:53+09:00,13b4030a-53cd-4bd1-b911-7fb06fb337af,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8E77FEC2-0E77-4966-AB05-356BE2BE8E94,unattributed,unattributed,,,,gig_detail.view,724.0,2018-09-29T03:28:55+09:00,3ff48390-4ef1-4e7c-b908-4be9e0379ce7,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,B1005F8C-6B87-44D1-AAEA-0226A4461AF7,unattributed,unattributed,,,,,,2018-09-29T03:28:56+09:00,285f0e2a-60f0-4bcd-8e40-f4cee39f8e5b,False,False
goal,False,com.kmong.kmong,3.3.2,SM-N900S,samsung,Android5.0,8cc6185c-ed53-49da-a47e-d1fe8a217c89,unattributed,unattributed,,,,gig_detail.view,60201.0,2018-09-29T03:28:58+09:00,6914bc66-22ac-4d24-bed2-8a2784a29cbb,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,0d3943ff-a515-477a-ad7b-4176fc479a16,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T03:29:01+09:00,f1843bba-7a19-431b-9fa0-5272d46423e7,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,B1005F8C-6B87-44D1-AAEA-0226A4461AF7,,,,,,,,2018-09-29T03:29:01+09:00,202a4932-28ba-494b-a0b4-dd76d94b672d,,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,category_gig.view,118.0,2018-09-29T03:29:03+09:00,6c4af909-69d7-4dff-99b2-18d699a23393,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8E77FEC2-0E77-4966-AB05-356BE2BE8E94,unattributed,unattributed,,,,search_gig.view,,2018-09-29T03:29:09+09:00,0edf007a-7383-451a-a816-ecba59030cca,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,gig_detail.view,118.0,2018-09-29T03:29:11+09:00,5b469d53-d4e8-4bfc-bce0-fe45b135d4d6,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,category_gig.view,118.0,2018-09-29T03:29:13+09:00,88d55af4-fab2-4fbe-831b-745ad742bdf0,False,True
goal,True,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,aa7875eb-114a-4ee9-b41c-470ac45f13e6,unattributed,unattributed,,,,gig_detail.view,217.0,2018-09-29T03:29:18+09:00,fbfc504d-f525-48a4-9306-6aef23aa6209,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,home.view,,2018-09-29T03:29:18+09:00,56e6bed6-5413-47ec-bf73-aa2d34147e33,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,0d3943ff-a515-477a-ad7b-4176fc479a16,unattributed,unattributed,,,,home.view,,2018-09-29T03:29:19+09:00,388f2f36-415b-43d8-9887-4f82473a25cd,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,0d3943ff-a515-477a-ad7b-4176fc479a16,unattributed,unattributed,,,,search.view,,2018-09-29T03:29:21+09:00,0e6470bf-12b1-4bd1-97b8-6d0af8d2c3ae,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,ea0180a2-7694-41ea-9fce-17a2c0c40630,app-market,google-play,,organic,,category_gig.view,7.0,2018-09-29T03:29:26+09:00,47f0defe-3c08-42ad-8567-3675d712e4d3,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,0d3943ff-a515-477a-ad7b-4176fc479a16,unattributed,unattributed,,,,search_gig.view,,2018-09-29T03:29:27+09:00,b4da29a7-7307-4799-9f30-d7beaf10b6f6,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,0d3943ff-a515-477a-ad7b-4176fc479a16,unattributed,unattributed,,,,gig_detail.view,416.0,2018-09-29T03:29:34+09:00,1fbb145f-efb0-412b-83fe-58597cfc1f82,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,4B714455-23FC-4869-B4D4-CD8AEB9B7D70,unattributed,unattributed,,,,,,2018-09-29T03:29:37+09:00,37d5174b-0be8-4ca3-8950-148768f68028,False,False
