eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,b246fd46-8aa7-4095-a028-b05c6369afea,viral,WEB,,,,category_gig.view,11.0,2018-09-29T22:32:30+09:00,465ed878-5ad7-4bdb-9a1a-e4af80b3236d,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N900K,samsung,Android5.0,2f41f91f-b484-422d-ac6c-bcacb308dbe8,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:32:31+09:00,f78f666c-c768-465d-9220-f72f7943f9d8,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G950N,samsung,Android8.0.0,1317cfcd-7a03-40a1-b821-359265654e26,unattributed,unattributed,,,,home.view,,2018-09-29T22:32:31+09:00,f5f48847-7e1a-4e49-bc10-a88b47ad7838,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,9509AA52-D9B8-4AE0-BBCC-3CFFA3698458,,,,,,,,2018-09-29T22:32:31+09:00,3bb186d3-bd15-417f-aac2-32c91bec108e,,True
goal,True,com.kmong.kmong,3.3.5,SM-G925L,samsung,Android7.0,7070ac01-88e8-4d16-853f-4c7239dd4024,paid,google.adwords,1431863900,,,category_gig.view,72505.0,2018-09-29T22:32:31+09:00,1346c77b-450a-45e3-bd59-640b1cd2a38f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,b246fd46-8aa7-4095-a028-b05c6369afea,viral,WEB,,,,gig_detail.view,1101.0,2018-09-29T22:32:32+09:00,3da94eb9-e7a4-4fd8-8fa8-6c0d6a8eb140,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,0873A851-94FB-473F-8D31-56D14B71BBD9,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:32:32+09:00,6fb70868-a15e-495a-93e5-ddb9d88525d7,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G925L,samsung,Android7.0,7070ac01-88e8-4d16-853f-4c7239dd4024,paid,google.adwords,1431863900,,,category_gig.view,721.0,2018-09-29T22:32:33+09:00,fa2ee1b4-a434-4ac2-bfb8-10975c93ea56,False,True
launch,False,com.kmong.kmong,3.3.5,Redmi Note 4,Xiaomi,Android7.0,5d3b5867-4226-4878-9df4-2c6bc2c2c931,unattributed,unattributed,,,,,,2018-09-29T22:32:33+09:00,ef0cb2b2-0d00-4cbe-a7b2-5c585f313679,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,5dceb2c4-ab10-45fe-9493-c469cbbf1243,app-market,google-play,,organic,,home.view,,2018-09-29T22:32:33+09:00,1326e138-9803-4eeb-85df-035371783a74,False,True
goal,False,com.kmong.kmong,3.3.5,SM-A520L,samsung,Android8.0.0,ed438daf-eb11-4e7f-bfe8-0671b3455c2e,unattributed,unattributed,,,,home.view,,2018-09-29T22:32:34+09:00,a59f6114-4e74-4f60-a55f-b8e439ddd54e,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,0873A851-94FB-473F-8D31-56D14B71BBD9,unattributed,unattributed,,,,menu.view,,2018-09-29T22:32:35+09:00,eed015c5-0eb0-4d06-ac4d-630965f678b9,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,5dceb2c4-ab10-45fe-9493-c469cbbf1243,app-market,google-play,,organic,,notification.view,,2018-09-29T22:32:35+09:00,cc00a07b-90b7-4bf3-b177-cd7a09ca853a,True,True
goal,False,com.kmong.kmong,3.3.5,SM-N900K,samsung,Android5.0,2f41f91f-b484-422d-ac6c-bcacb308dbe8,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:32:35+09:00,9559166f-9960-4004-bac4-b81f81fb2c62,False,True
goal,False,com.kmong.kmong,3.3.5,Redmi Note 4,Xiaomi,Android7.0,5d3b5867-4226-4878-9df4-2c6bc2c2c931,unattributed,unattributed,,,,home.view,,2018-09-29T22:32:35+09:00,7cbe0218-6f15-4758-a759-10c16819d2d0,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,C45399C9-F745-49E7-AA89-5DB4397FD7A5,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:32:37+09:00,98d83092-1320-4171-a86b-7ed3031a1a17,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,0F886F79-DF63-490F-AA73-D91B1E794803,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T22:32:37+09:00,29559a8b-c016-498b-b1e2-6f338ec392f8,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G925L,samsung,Android7.0,7070ac01-88e8-4d16-853f-4c7239dd4024,paid,google.adwords,1431863900,,,category_gig.view,715.0,2018-09-29T22:32:37+09:00,8caa4c9f-2fa7-4910-94c7-1e3c78e7ccc3,False,True
background,,com.kmong.kmong,3.3.5,Redmi Note 4,Xiaomi,Android7.0,5d3b5867-4226-4878-9df4-2c6bc2c2c931,,,,,,,,2018-09-29T22:32:37+09:00,8c96aa08-b1ac-4f41-a903-07736280b454,,True
exit,,com.kmong.kmong,3.2.0,SM-N950N,samsung,Android8.0.0,d25b8400-8071-4431-b9b3-220b5e83990c,,,,,,,,2018-09-29T22:32:37+09:00,a42fbf25-73da-4456-8e77-9f88f20ae7c9,,True
goal,True,com.kmong.kmong,3.3.5,SM-G611S,samsung,Android7.1.1,15ee3547-5967-4e1b-b640-c95ec1cf0bfb,unattributed,unattributed,,,,gig_detail.view,715.0,2018-09-29T22:32:38+09:00,f61ecb54-7065-46e6-91d0-5fcdf087b890,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,C45399C9-F745-49E7-AA89-5DB4397FD7A5,,,,,,,,2018-09-29T22:32:38+09:00,2fb2a9e4-546a-4022-8df2-98dd1e4b45e1,,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,5dceb2c4-ab10-45fe-9493-c469cbbf1243,app-market,google-play,,organic,,buyer_order_track.view,,2018-09-29T22:32:38+09:00,ea8407ca-039f-41c3-827c-2e7609087db5,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,0873A851-94FB-473F-8D31-56D14B71BBD9,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-29T22:32:38+09:00,01d7cb24-b605-4ecf-bfba-cddf4c0b6f0f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-A520L,samsung,Android8.0.0,ed438daf-eb11-4e7f-bfe8-0671b3455c2e,unattributed,unattributed,,,,menu.view,,2018-09-29T22:32:38+09:00,4785658b-07ad-4904-8274-d2892c097a6f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,0873A851-94FB-473F-8D31-56D14B71BBD9,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:32:40+09:00,8845d148-94f8-4e59-beeb-4a81a664dd2f,False,True
goal,False,com.kmong.kmong,3.3.5,LG-F800K,LGE,Android8.0.0,f6b661be-50f1-4933-bf61-e9039429910f,app-market,google-play,,organic,,notification.view,,2018-09-29T22:32:40+09:00,a4dadbb1-501d-4fff-8f72-5f24ac665c1c,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EF083629-44F6-4655-B27F-3BA5DDFE490A,unattributed,unattributed,,,,category_gig.view,3.0,2018-09-29T22:32:41+09:00,a590f2eb-5478-4b38-a95b-9ef1cdb0ab4d,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,b246fd46-8aa7-4095-a028-b05c6369afea,viral,WEB,,,,gig_detail.view,1101.0,2018-09-29T22:32:41+09:00,0d8277c3-5f73-4505-85aa-4ebd980e1127,False,True
launchInSession,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,747F2CE8-FB54-4C9E-B683-97C7B28097BA,,,,,,,,2018-09-29T22:32:41+09:00,caf6e28c-506d-4da9-a1d5-b6fd7158c39d,,False
foreground,,com.kmong.iOS,4.0.1,iPhone,Apple,iOS11.2.6,1B8670C2-D3F1-4CBC-86DF-9B06350DDFD5,,,,,,,,2018-09-29T22:32:41+09:00,f8921b49-0287-42d4-9a96-56d9f278c611,,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,b246fd46-8aa7-4095-a028-b05c6369afea,viral,WEB,,,,gig_detail.view,1101.0,2018-09-29T22:32:42+09:00,7c7b003a-2976-43a7-b494-fa611861b0d8,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,747F2CE8-FB54-4C9E-B683-97C7B28097BA,unattributed,unattributed,,,,home.view,,2018-09-29T22:32:42+09:00,a893d37c-ac73-4879-a19e-54d3ca53e591,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,b246fd46-8aa7-4095-a028-b05c6369afea,viral,WEB,,,,category_gig.view,11.0,2018-09-29T22:32:42+09:00,8a6d90a4-abba-4cea-b3c3-2a93df58f349,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android7.0,c4d0a489-c48b-4c9c-b0ab-b17d425128da,unattributed,unattributed,,,,gig_detail.view,113.0,2018-09-29T22:32:42+09:00,3c0bb5df-a190-4f5a-83ef-adcd6937b901,False,True
goal,False,com.kmong.kmong,3.3.5,LG-F800K,LGE,Android8.0.0,f6b661be-50f1-4933-bf61-e9039429910f,app-market,google-play,,organic,,inbox.view,,2018-09-29T22:32:43+09:00,222acd6d-261b-41b3-b403-d572d1e5ae0a,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android7.0,c4d0a489-c48b-4c9c-b0ab-b17d425128da,unattributed,unattributed,,,,category_gig.view,113.0,2018-09-29T22:32:43+09:00,71fa6b26-7a7c-4a22-86aa-fd14cec51701,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300L,LGE,Android8.0.0,e81fa6b7-f596-4b96-8c94-6dc16ca6343e,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:32:44+09:00,8c95384a-3402-4bf8-ba5b-8726af42db86,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EF083629-44F6-4655-B27F-3BA5DDFE490A,unattributed,unattributed,,,,gig_detail.view,30101.0,2018-09-29T22:32:44+09:00,0e14dd1b-40dd-47f4-ac2a-2176c0c7bbe9,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,C52C1F28-824E-4A5E-B69C-65E23BCC21C6,,,,,,,,2018-09-29T22:32:44+09:00,aa0b9d33-aff1-4a44-90dd-79a88285d38a,,True
goal,False,com.kmong.kmong,3.3.5,SM-G925L,samsung,Android7.0,7070ac01-88e8-4d16-853f-4c7239dd4024,paid,google.adwords,1431863900,,,home.view,,2018-09-29T22:32:45+09:00,24280820-46e9-42db-81cf-d281b73cd827,False,True
launch,False,com.kmong.kmong,3.3.5,BBB100-1,BlackBerry,Android8.1.0,a9f7207e-ad28-4bf1-99e4-d095b4c5ace6,unattributed,unattributed,,,,,,2018-09-29T22:32:45+09:00,e8663b43-0c14-4650-ba7b-f025d10d780d,False,False
goal,False,com.kmong.kmong,3.3.5,BBB100-1,BlackBerry,Android8.1.0,a9f7207e-ad28-4bf1-99e4-d095b4c5ace6,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:32:45+09:00,bfd3c8a0-7ccf-4f08-8275-2d3308b51c79,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N900K,samsung,Android5.0,2f41f91f-b484-422d-ac6c-bcacb308dbe8,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:32:45+09:00,66b2e398-d566-4bf7-817c-7ade57b3a8f6,False,True
goal,False,com.kmong.kmong,3.3.5,SM-A520L,samsung,Android8.0.0,ed438daf-eb11-4e7f-bfe8-0671b3455c2e,unattributed,unattributed,,,,buyer_order_history.view,,2018-09-29T22:32:45+09:00,d7e59364-01ad-409a-ad33-5cffead3666a,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,C52C1F28-824E-4A5E-B69C-65E23BCC21C6,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:32:46+09:00,8dc197dd-85a4-4b04-9c84-302f9d7d834a,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,1fbc9ad2-8109-4294-ae9e-9acf6dce72c3,stranger,google,mweb-app-install,cpc,,home.view,,2018-09-29T22:32:46+09:00,7cce55f3-edab-4c57-8711-52e92a37594a,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android7.0,c4d0a489-c48b-4c9c-b0ab-b17d425128da,unattributed,unattributed,,,,gig_detail.view,113.0,2018-09-29T22:32:46+09:00,fafd3390-4bc8-422c-a261-066d71d96528,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300L,LGE,Android8.0.0,e81fa6b7-f596-4b96-8c94-6dc16ca6343e,unattributed,unattributed,,,,home.view,,2018-09-29T22:32:46+09:00,a14ad899-2945-480c-b9c9-3c17f87b3bbd,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,0873A851-94FB-473F-8D31-56D14B71BBD9,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-29T22:32:46+09:00,af935f3b-1484-427c-b612-0f024e973087,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,747F2CE8-FB54-4C9E-B683-97C7B28097BA,,,,,,,,2018-09-29T22:32:46+09:00,10979672-e508-4012-92e4-1cf1d7a821a7,,True
background,,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,05643374-8c3f-456d-85af-e5c353fb29f7,,,,,,,,2018-09-29T22:32:47+09:00,7245da52-2f26-48ac-8ca1-8766aec14b45,,True
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,1fbc9ad2-8109-4294-ae9e-9acf6dce72c3,stranger,google,mweb-app-install,cpc,,category_gig.view,1.0,2018-09-29T22:32:47+09:00,1a843e58-73c2-4145-aced-0f2b42b94cb5,False,True
exit,,com.kmong.kmong,3.3.5,LGM-V300L,LGE,Android8.0.0,e81fa6b7-f596-4b96-8c94-6dc16ca6343e,,,,,,,,2018-09-29T22:32:48+09:00,e7caca09-0a99-426f-a405-4270ae55218a,,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,747F2CE8-FB54-4C9E-B683-97C7B28097BA,,,,,,,,2018-09-29T22:32:49+09:00,aa0c32e5-716a-4cd2-ba2b-233431fc95fc,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EB37B19B-1B7C-42F8-9528-8BD2E9984AA5,,,,,,,,2018-09-29T22:32:50+09:00,0561e4dd-a21c-4282-a613-edf4bd763644,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,7974CF71-6A6C-425B-B8E6-A6363CF46503,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:32:51+09:00,c30a1fbf-86ae-4dbe-a922-db513e42da2d,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,1fbc9ad2-8109-4294-ae9e-9acf6dce72c3,stranger,google,mweb-app-install,cpc,,category_gig.view,102.0,2018-09-29T22:32:53+09:00,6d1dd2f7-6b9c-45c4-aac9-8ffe49672bbe,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,7974CF71-6A6C-425B-B8E6-A6363CF46503,unattributed,unattributed,,,,buyer_order_history.view,,2018-09-29T22:32:54+09:00,91b39342-f477-4932-a53e-18b97cf4057b,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EF083629-44F6-4655-B27F-3BA5DDFE490A,unattributed,unattributed,,,,category_gig.view,3.0,2018-09-29T22:32:55+09:00,f8540aad-3219-4681-a55c-bab97a63e3bb,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,7974CF71-6A6C-425B-B8E6-A6363CF46503,unattributed,unattributed,,,,menu.view,,2018-09-29T22:32:55+09:00,5d4b6a37-4b22-4a25-aae6-f2c467740119,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G925L,samsung,Android7.0,7070ac01-88e8-4d16-853f-4c7239dd4024,paid,google.adwords,1431863900,,,category_gig.view,11.0,2018-09-29T22:32:57+09:00,70114c5b-f778-48c7-8856-bd7241038284,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,681F5B46-A246-4839-8842-1CCC7F53BCD3,viral,WEB,,,,seller_gig.click,,2018-09-29T22:32:58+09:00,39c128dc-4e4b-4e96-a613-78a0ff8a39de,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,7974CF71-6A6C-425B-B8E6-A6363CF46503,,,,,,,,2018-09-29T22:32:58+09:00,f01c5a48-b219-4719-90d5-e5e49844b1aa,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,681F5B46-A246-4839-8842-1CCC7F53BCD3,viral,WEB,,,,menu.view,,2018-09-29T22:32:58+09:00,07a76b19-cca2-4ff7-9d74-ba8c761c74de,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,747F2CE8-FB54-4C9E-B683-97C7B28097BA,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:33:00+09:00,74b77958-c17b-41fe-b8ac-d0339412a5c8,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EB37B19B-1B7C-42F8-9528-8BD2E9984AA5,,,,,,,,2018-09-29T22:33:00+09:00,b8a4d86c-9e05-4a65-b258-de3c4f79a719,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EF083629-44F6-4655-B27F-3BA5DDFE490A,unattributed,unattributed,,,,gig_detail.view,30101.0,2018-09-29T22:33:01+09:00,51947a5a-50fe-4869-9b3a-3b86a499fdfd,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EB37B19B-1B7C-42F8-9528-8BD2E9984AA5,,,,,,,,2018-09-29T22:33:02+09:00,0bba21fe-b6e2-46ba-8150-0ab00aecaf2a,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,0F886F79-DF63-490F-AA73-D91B1E794803,unattributed,unattributed,,,,home.view,,2018-09-29T22:33:03+09:00,bdd65112-bca9-4829-ac7c-10469a69f3fa,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EB37B19B-1B7C-42F8-9528-8BD2E9984AA5,,,,,,,,2018-09-29T22:33:03+09:00,79952673-b83b-4242-98fb-71db544f3f22,,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,05643374-8c3f-456d-85af-e5c353fb29f7,app-market,google-play,,organic,,buyer_order_track.view,,2018-09-29T22:33:03+09:00,c47c1225-a03a-4511-a6ab-fa8bdaed9fd4,False,True
background,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,a78cb061-2ec7-45d3-9b38-b3a373d01962,,,,,,,,2018-09-29T22:33:03+09:00,945190b7-02d7-4084-878f-c0e527f5a9fb,,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,E424A2B3-D7DA-420A-8FB7-9586D52CA536,unattributed,unattributed,,,,,,2018-09-29T22:33:04+09:00,7eaa1cad-e68b-4a30-bb84-fdaf2b829907,False,False
launchInSession,,com.kmong.kmong,3.3.5,LGM-V300L,LGE,Android8.0.0,e81fa6b7-f596-4b96-8c94-6dc16ca6343e,,,,,,,,2018-09-29T22:33:05+09:00,a0047107-8905-4f91-aa2e-f0e8b5a5c9cd,,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EB37B19B-1B7C-42F8-9528-8BD2E9984AA5,unattributed,unattributed,,,,search_gig.view,,2018-09-29T22:33:05+09:00,775d208a-bb83-4801-a255-8962336f17df,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300L,LGE,Android8.0.0,e81fa6b7-f596-4b96-8c94-6dc16ca6343e,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:33:05+09:00,6d5d829f-86e5-48c4-b113-a235b35c5c2d,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,747F2CE8-FB54-4C9E-B683-97C7B28097BA,unattributed,unattributed,,,,home.view,,2018-09-29T22:33:05+09:00,774d277b-91f4-492d-a558-52b81dcb2a3e,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,0F886F79-DF63-490F-AA73-D91B1E794803,,,,,,,,2018-09-29T22:33:05+09:00,4c032e35-5e7d-4e5f-ae6f-aa4decdd56fc,,True
background,,com.kmong.iOS,4.0.1,iPhone,Apple,iOS11.2.6,1B8670C2-D3F1-4CBC-86DF-9B06350DDFD5,,,,,,,,2018-09-29T22:33:05+09:00,3597823d-ae8b-45d6-bd3e-70117a8ee3aa,,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,D31CB358-5121-4D58-84EE-A78B4348C831,,,,,,,,2018-09-29T22:33:06+09:00,b07f3971-e3f6-4cb9-a91d-d4de74386150,,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,71663C77-0F4C-4730-A914-5F88F6786264,unattributed,unattributed,,,,,,2018-09-29T22:33:06+09:00,36901429-b0d0-4cb6-913f-3641a737b19c,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,E424A2B3-D7DA-420A-8FB7-9586D52CA536,unattributed,unattributed,,,,home.view,,2018-09-29T22:33:06+09:00,7b5c184e-7f10-4caa-a2f8-e518fc86d744,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,05643374-8c3f-456d-85af-e5c353fb29f7,app-market,google-play,,organic,,buyer_order_track.view,,2018-09-29T22:33:08+09:00,de74bdfe-5181-4712-9f32-1a279c64c31e,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,71663C77-0F4C-4730-A914-5F88F6786264,unattributed,unattributed,,,,home.view,,2018-09-29T22:33:08+09:00,6e7117f2-9f9a-42b8-9c6b-dbcd12ce49ad,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EB37B19B-1B7C-42F8-9528-8BD2E9984AA5,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:33:08+09:00,a5dafee4-2a64-47b6-80c6-f8b8ca1cf173,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,D31CB358-5121-4D58-84EE-A78B4348C831,,,,,,,,2018-09-29T22:33:08+09:00,e7e8be37-4e25-4a76-b41b-c3e44c439c1f,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EB37B19B-1B7C-42F8-9528-8BD2E9984AA5,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:33:09+09:00,2f30ac23-5075-4097-8eee-c4239970c453,False,True
install,True,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android6.0.1,e6d07f7f-5977-455c-811c-13459edcb63c,paid,google.adwords,1431863900,,,,,2018-09-29T22:33:09+09:00,1239e363-5042-4c2c-9e32-e6cfae5fdd63,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,681F5B46-A246-4839-8842-1CCC7F53BCD3,viral,WEB,,,,about_howToUse.click,,2018-09-29T22:33:10+09:00,053df8fb-3c4b-4186-bc26-4fd8cd2952c3,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,05643374-8c3f-456d-85af-e5c353fb29f7,app-market,google-play,,organic,,buyer_order_track.view,,2018-09-29T22:33:10+09:00,818893b3-93e8-40bd-9ec2-97b167242c2a,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,71663C77-0F4C-4730-A914-5F88F6786264,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:33:13+09:00,c221bd90-674c-43de-b9eb-b2a4f626e384,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,71663C77-0F4C-4730-A914-5F88F6786264,unattributed,unattributed,,,,menu.view,,2018-09-29T22:33:14+09:00,8c8bd97f-af1d-410a-91d8-dadceafff1fb,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,93403117-BB0B-4A19-9592-775B24AE4038,,,,,,,,2018-09-29T22:33:15+09:00,046ab587-245b-4e8c-acc1-447632b4ed88,,True
goal,False,com.kmong.kmong,3.3.5,SM-A520L,samsung,Android8.0.0,ed438daf-eb11-4e7f-bfe8-0671b3455c2e,unattributed,unattributed,,,,menu.view,,2018-09-29T22:33:15+09:00,7161064d-e968-42f8-9ec6-df94a88fcf7b,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,71663C77-0F4C-4730-A914-5F88F6786264,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-29T22:33:15+09:00,4cc30d6a-1c6a-412a-9abe-f776dfb7ac1b,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,1fbc9ad2-8109-4294-ae9e-9acf6dce72c3,stranger,google,mweb-app-install,cpc,,gig_detail.view,10202.0,2018-09-29T22:33:16+09:00,ac8d55e2-5abd-4330-91c1-70d9de8333fb,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EF083629-44F6-4655-B27F-3BA5DDFE490A,unattributed,unattributed,,,,category_gig.view,3.0,2018-09-29T22:33:17+09:00,0d54e936-66f0-4622-8a2c-91dbbcd40c1c,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android6.0.1,e6d07f7f-5977-455c-811c-13459edcb63c,paid,google.adwords,1431863900,,,tutorial.view,,2018-09-29T22:33:17+09:00,c995dd24-a6a6-42fd-b5bf-e8619baf2880,True,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,71663C77-0F4C-4730-A914-5F88F6786264,unattributed,unattributed,,,,category_list.view,,2018-09-29T22:33:17+09:00,b6514228-a70b-492b-9667-61d03d2faacf,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,E424A2B3-D7DA-420A-8FB7-9586D52CA536,,,,,,,,2018-09-29T22:33:17+09:00,3f462a78-1cac-4d5c-a77f-36e77ff1969a,,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,a8e4c0d5-8c8f-4fd7-8222-20dac85d6954,unattributed,unattributed,,,,category_gig.view,212.0,2018-09-29T22:33:17+09:00,436a507a-5238-460e-b27a-eed5dc6e5ea3,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,93403117-BB0B-4A19-9592-775B24AE4038,,,,,,,,2018-09-29T22:33:18+09:00,f5abf0a8-5e9b-4df3-8548-22a2c6ecd11c,,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,65978EB2-A470-4194-A7A7-E2894B704E4E,unattributed,unattributed,,,,,,2018-09-29T22:33:18+09:00,645d7ec6-d544-4088-89dd-2655a0d8121a,False,False
