eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T06:30:35+09:00,5baac0c9-a424-4178-bb8b-29cc1a3e75f0,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,home.view,,2018-09-29T06:30:36+09:00,174b73c4-57ec-4f94-b7e3-33a7ca3ae341,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G906S,samsung,Android6.0.1,25534261-b350-405c-901c-8100ab36f4e2,unattributed,unattributed,,,,tutorial.view,,2018-09-29T06:30:38+09:00,122db5c7-2808-4ae0-9b4d-21a3b4cacb40,True,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,inbox.view,,2018-09-29T06:30:39+09:00,a5e436a0-19e8-4dea-8063-b3b9c5d76221,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,inbox_detail.view,,2018-09-29T06:30:40+09:00,138287c3-3403-4779-bf83-df4f9039d131,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,aa003950-71b1-4c36-bafc-d2964881c459,unattributed,unattributed,,,,,,2018-09-29T06:30:41+09:00,1f105d9f-8129-4bda-bce6-9f7db1a2f80e,False,False
goal,True,com.kmong.kmong,3.3.5,SM-G906S,samsung,Android6.0.1,25534261-b350-405c-901c-8100ab36f4e2,unattributed,unattributed,,,,home.view,,2018-09-29T06:30:42+09:00,cb3f0c70-385a-4194-b20f-404954b50779,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,aa003950-71b1-4c36-bafc-d2964881c459,unattributed,unattributed,,,,home.view,,2018-09-29T06:30:43+09:00,bc766b1e-6215-45cc-9c0b-41fcf5e9caa2,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,aa003950-71b1-4c36-bafc-d2964881c459,unattributed,unattributed,,,,notification.view,,2018-09-29T06:30:54+09:00,1eea0a46-2719-4644-9161-cc497a21edc1,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,99AA6F25-6DBE-4B3D-9EB6-6EE46F449509,,,,,,,,2018-09-29T06:30:57+09:00,01375bc7-ab1f-4b90-a4e7-ee73d5e4237f,,True
install,True,com.kmong.kmong,3.3.5,SM-G611S,samsung,Android7.1.1,5ae38bb4-7983-43e7-bb3f-b3fee2eea1ae,viral,m_naverpowercontents,design,cpc,중단_전문가찾아보기,,,2018-09-29T06:30:59+09:00,934a8506-8197-473f-ae17-a67423da6169,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T06:31:00+09:00,b167158a-ca61-4ef4-bd56-e3cd5bc0d915,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,aa003950-71b1-4c36-bafc-d2964881c459,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:31:00+09:00,a943d75a-9df5-4866-bf94-a8432bc8d41f,False,True
launch,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,053760D2-605A-43EC-AC6C-9CB9E100B899,unattributed,unattributed,,,,,,2018-09-29T06:31:05+09:00,33d4ee77-16a7-4784-a73a-0ae30f9827b6,False,False
goal,True,com.kmong.kmong,3.3.5,SM-G611S,samsung,Android7.1.1,5ae38bb4-7983-43e7-bb3f-b3fee2eea1ae,viral,m_naverpowercontents,design,cpc,중단_전문가찾아보기,tutorial.view,,2018-09-29T06:31:06+09:00,46acae24-f8bc-4f2b-b77e-4e06efd28948,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,aa003950-71b1-4c36-bafc-d2964881c459,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:31:08+09:00,fc364e06-dcf9-49b5-9a47-26a73d2c4723,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,053760D2-605A-43EC-AC6C-9CB9E100B899,unattributed,unattributed,,,,home.view,,2018-09-29T06:31:10+09:00,12d1fd8e-9049-4ded-9e3f-5729cc77fc5e,True,True
launch,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,9bc86c93-a680-481a-8060-6e4053aecdb1,unattributed,unattributed,,,,,,2018-09-29T06:31:15+09:00,f9a69494-ad67-48f7-ae27-f6d826cfee9a,False,False
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,9bc86c93-a680-481a-8060-6e4053aecdb1,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:31:15+09:00,22bce53e-bc52-43c9-8d54-5b75af9c9068,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,99AA6F25-6DBE-4B3D-9EB6-6EE46F449509,,,,,,,,2018-09-29T06:31:18+09:00,bfe74bb0-6011-4d84-b6ae-92b6865864f5,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,053760D2-605A-43EC-AC6C-9CB9E100B899,unattributed,unattributed,,,,category_gig.view,3.0,2018-09-29T06:31:19+09:00,2f8974b9-c3ca-495c-89ef-70adb95f782f,True,True
background,,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,9bc86c93-a680-481a-8060-6e4053aecdb1,,,,,,,,2018-09-29T06:31:28+09:00,7ba4bf34-e098-4c4e-823a-981f5ae28b63,,True
background,,com.kmong.kmong,3.3.5,SM-G906S,samsung,Android6.0.1,25534261-b350-405c-901c-8100ab36f4e2,,,,,,,,2018-09-29T06:31:29+09:00,472ee347-3725-49e6-b668-6f27c75aa031,,True
exit,,com.kmong.kmong,3.3.5,SM-G906S,samsung,Android6.0.1,25534261-b350-405c-901c-8100ab36f4e2,,,,,,,,2018-09-29T06:31:29+09:00,29e5ed30-3490-4d03-acef-ad128eb7fe00,,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,aa003950-71b1-4c36-bafc-d2964881c459,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:31:32+09:00,2573b166-0584-447a-9923-a34941477ec8,False,True
foreground,,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,9bc86c93-a680-481a-8060-6e4053aecdb1,,,,,,,,2018-09-29T06:31:34+09:00,520d8f9e-03aa-4b4b-8ca4-e9875a4166b8,,True
goal,True,com.kmong.kmong,3.3.5,SM-G611S,samsung,Android7.1.1,5ae38bb4-7983-43e7-bb3f-b3fee2eea1ae,viral,m_naverpowercontents,design,cpc,중단_전문가찾아보기,home.view,,2018-09-29T06:31:34+09:00,348c7fb0-99a5-41ff-8f9d-1bbc27a4537e,True,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,9bc86c93-a680-481a-8060-6e4053aecdb1,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:31:34+09:00,c525311e-e743-4ead-a8ed-8db2f8694f2a,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,aa003950-71b1-4c36-bafc-d2964881c459,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:31:39+09:00,1c298e6e-baf9-44ff-8607-fb15b63e5463,False,True
background,,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,aa003950-71b1-4c36-bafc-d2964881c459,,,,,,,,2018-09-29T06:31:42+09:00,74a9b718-3000-481c-b749-fa38c02e04f2,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:31:43+09:00,f23fd3b3-6fa1-42fc-b374-ee2fce3a818f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,profile.click,,2018-09-29T06:32:01+09:00,cfa4d4c8-d349-4646-b852-76a095f7a74f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:32:05+09:00,721a85f2-5726-4e07-be57-d6295febb84a,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T06:32:07+09:00,3ac5b477-8695-4261-8df8-2d47ec7d47ff,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,inbox.view,,2018-09-29T06:32:10+09:00,bb8b174a-b575-42fa-bdc3-8e81fca5da87,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,inbox_detail.view,,2018-09-29T06:32:12+09:00,035374ea-8ca6-4eb3-9232-fe7927b1c0ca,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,inbox.view,,2018-09-29T06:32:14+09:00,3379dec3-f65b-48fe-bb32-827f1ca3878e,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,inbox_detail.view,,2018-09-29T06:32:15+09:00,a74946b0-92da-47d6-beb6-c792792e17b5,False,True
goal,False,com.kmong.kmong,3.3.5,IM-100S,PANTECH,Android6.0.1,ada0bf33-ac75-4fb9-a85f-9bac02d6a783,unattributed,unattributed,,,,category_gig.view,412.0,2018-09-29T06:32:21+09:00,1af303b4-4a05-414b-8571-8cb79ba391f6,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,inbox.view,,2018-09-29T06:32:23+09:00,4718a2e6-8b02-48aa-b8ce-2f9c8a025398,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,inbox_detail.view,,2018-09-29T06:32:24+09:00,c006b034-e465-4230-871b-7f6a998d710f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,053760D2-605A-43EC-AC6C-9CB9E100B899,unattributed,unattributed,,,,home.view,,2018-09-29T06:32:25+09:00,90266faa-603a-4860-b307-deeb0c69a8bd,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G611S,samsung,Android7.1.1,5ae38bb4-7983-43e7-bb3f-b3fee2eea1ae,viral,m_naverpowercontents,design,cpc,중단_전문가찾아보기,search.view,,2018-09-29T06:32:26+09:00,33b01221-773d-4d7a-bfbf-17df33906a53,True,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,9bc86c93-a680-481a-8060-6e4053aecdb1,unattributed,unattributed,,,,home.view,,2018-09-29T06:32:26+09:00,c7c53953-45a2-419c-85cc-365ae64e0afa,False,True
goal,True,com.kmong.kmong,3.3.5,IM-100S,PANTECH,Android6.0.1,ada0bf33-ac75-4fb9-a85f-9bac02d6a783,unattributed,unattributed,,,,category_list.view,,2018-09-29T06:32:27+09:00,54027bf1-5d28-4072-935f-4010f99b1f32,True,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,9bc86c93-a680-481a-8060-6e4053aecdb1,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:32:30+09:00,e57427fc-69f3-47a4-900d-adbf90db1650,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,9bc86c93-a680-481a-8060-6e4053aecdb1,unattributed,unattributed,,,,home.view,,2018-09-29T06:32:30+09:00,52a452ed-7d1a-4b3a-beea-f7d14ca075d2,False,True
goal,False,com.kmong.kmong,3.3.5,IM-100S,PANTECH,Android6.0.1,ada0bf33-ac75-4fb9-a85f-9bac02d6a783,unattributed,unattributed,,,,inbox.view,,2018-09-29T06:32:31+09:00,7ab260e1-5fee-4a81-ae47-108bcac38a09,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,9bc86c93-a680-481a-8060-6e4053aecdb1,unattributed,unattributed,,,,home.view,,2018-09-29T06:32:32+09:00,20621a25-11f8-412d-ab5b-6d4880aa2c08,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,053760D2-605A-43EC-AC6C-9CB9E100B899,unattributed,unattributed,,,,category_gig.view,6.0,2018-09-29T06:32:33+09:00,1475da6f-f90f-45f4-b8f4-235a8d3697f2,False,True
goal,False,com.kmong.kmong,3.3.5,IM-100S,PANTECH,Android6.0.1,ada0bf33-ac75-4fb9-a85f-9bac02d6a783,unattributed,unattributed,,,,home.view,,2018-09-29T06:32:34+09:00,f585d9d1-76d3-47f4-a308-2e86ed18ce36,False,True
goal,False,com.kmong.kmong,3.3.5,IM-100S,PANTECH,Android6.0.1,ada0bf33-ac75-4fb9-a85f-9bac02d6a783,unattributed,unattributed,,,,inbox.view,,2018-09-29T06:32:36+09:00,2e50ba17-e1f8-4441-8c68-2a4b1dcc495d,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:32:38+09:00,d6b0cc0a-cd19-49f9-96e1-0f75ab0de13e,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,9bc86c93-a680-481a-8060-6e4053aecdb1,unattributed,unattributed,,,,inbox.view,,2018-09-29T06:32:38+09:00,18f980f2-1b68-42a5-9cb9-a98ac80282df,False,True
goal,True,com.kmong.kmong,3.3.5,IM-100S,PANTECH,Android6.0.1,ada0bf33-ac75-4fb9-a85f-9bac02d6a783,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-29T06:32:39+09:00,a4132382-bd87-4bf6-b229-1e7e77c25adf,True,True
launch,False,com.kmong.kmong,3.3.5,LM-Q725L,LGE,Android8.1.0,c4b3d085-acd1-42b7-b7f8-3a99a0c40c87,app-market,google-play,,organic,,,,2018-09-29T06:32:39+09:00,32396078-455b-4a2d-9240-b76107d1f38d,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,aa003950-71b1-4c36-bafc-d2964881c459,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:32:40+09:00,ff8b0dcb-bb5f-4666-9fe4-214ceaeafb9e,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G611S,samsung,Android7.1.1,5ae38bb4-7983-43e7-bb3f-b3fee2eea1ae,viral,m_naverpowercontents,design,cpc,중단_전문가찾아보기,search_gig.view,,2018-09-29T06:32:40+09:00,afd83775-c823-4a3c-8657-6048518e1381,True,True
goal,False,com.kmong.kmong,3.3.5,IM-100S,PANTECH,Android6.0.1,ada0bf33-ac75-4fb9-a85f-9bac02d6a783,unattributed,unattributed,,,,home.view,,2018-09-29T06:32:40+09:00,2d537afe-cedb-47ce-b712-e09828d7899e,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G611S,samsung,Android7.1.1,5ae38bb4-7983-43e7-bb3f-b3fee2eea1ae,viral,m_naverpowercontents,design,cpc,중단_전문가찾아보기,search.view,,2018-09-29T06:32:40+09:00,6046da6e-30c3-43f6-82f6-0ff9455ed208,False,True
foreground,,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,aa003950-71b1-4c36-bafc-d2964881c459,,,,,,,,2018-09-29T06:32:40+09:00,4dd3ddd2-59a8-43b9-91cf-bd1fc6e86cb7,,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,9bc86c93-a680-481a-8060-6e4053aecdb1,unattributed,unattributed,,,,home.view,,2018-09-29T06:32:41+09:00,9b398836-21dc-4c2a-88c2-7f75c5a328b0,False,True
goal,False,com.kmong.kmong,3.3.5,LM-Q725L,LGE,Android8.1.0,c4b3d085-acd1-42b7-b7f8-3a99a0c40c87,app-market,google-play,,organic,,home.view,,2018-09-29T06:32:41+09:00,77cd1411-4b48-4814-98c5-ca48044e75da,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T06:32:43+09:00,ffd58459-594a-416e-84d5-79c2d2fa26cb,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,aa003950-71b1-4c36-bafc-d2964881c459,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:32:43+09:00,41b7c203-89e7-44bb-a517-9567a46c9622,False,True
background,,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,9bc86c93-a680-481a-8060-6e4053aecdb1,,,,,,,,2018-09-29T06:32:43+09:00,c756f5be-ed37-48b7-8ece-e522d263f461,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,home.view,,2018-09-29T06:32:44+09:00,982b116c-d10b-4f5a-a249-2d0d32a65823,False,True
background,,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,aa003950-71b1-4c36-bafc-d2964881c459,,,,,,,,2018-09-29T06:32:45+09:00,eb788314-d782-48e7-8861-64aa1f12f51b,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,,,,,,,,2018-09-29T06:32:48+09:00,d41b08dc-1bcd-48f9-9474-061acd3015bd,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,A753481E-FFE7-4F63-8340-847AE99FA7D3,,,,,,,,2018-09-29T06:32:48+09:00,d76fb387-b8b6-43b5-999c-2a917a5c1eb8,,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,inbox.view,,2018-09-29T06:32:49+09:00,e5087370-687a-47e6-b47e-9b6c59e69115,False,True
goal,False,com.kmong.kmong,3.3.5,LM-Q725L,LGE,Android8.1.0,c4b3d085-acd1-42b7-b7f8-3a99a0c40c87,app-market,google-play,,organic,,inbox.view,,2018-09-29T06:32:51+09:00,56842a0a-6d56-43a4-9503-1d895987704b,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,,,,,,,,2018-09-29T06:32:52+09:00,1937b71d-9612-401d-884c-3fedb8f95553,,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,inbox_detail.view,,2018-09-29T06:32:53+09:00,4d05ce86-db39-4989-8b51-d3ece8740385,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,inbox.view,,2018-09-29T06:32:55+09:00,2436328f-eccf-4de1-9bf4-7e35261de800,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,inbox_detail.view,,2018-09-29T06:32:56+09:00,9849e454-3000-43b8-800b-800be9f3d1ad,False,True
goal,False,com.kmong.kmong,3.3.5,LM-Q725L,LGE,Android8.1.0,c4b3d085-acd1-42b7-b7f8-3a99a0c40c87,app-market,google-play,,organic,,menu.view,,2018-09-29T06:32:57+09:00,16e62d54-8d75-4206-8d00-86cadfbc18da,False,True
goal,False,com.kmong.kmong,3.3.5,LM-Q725L,LGE,Android8.1.0,c4b3d085-acd1-42b7-b7f8-3a99a0c40c87,app-market,google-play,,organic,,inbox.view,,2018-09-29T06:32:58+09:00,a9bd124c-f240-47b9-af75-06846a744beb,False,True
goal,False,com.kmong.kmong,3.3.5,LM-Q725L,LGE,Android8.1.0,c4b3d085-acd1-42b7-b7f8-3a99a0c40c87,app-market,google-play,,organic,,inbox_detail.view,,2018-09-29T06:32:59+09:00,30292aec-ddf6-49d3-ac71-582839c172b4,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G920L,samsung,Android7.0,5ba89289-5aeb-428d-bc74-491fbf6ebba5,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:33:02+09:00,f88b5f9a-2e70-467d-a158-03ea0eea0448,False,True
goal,True,com.kmong.kmong,3.3.5,LM-Q725L,LGE,Android8.1.0,c4b3d085-acd1-42b7-b7f8-3a99a0c40c87,app-market,google-play,,organic,,buyer_order_track.view,,2018-09-29T06:33:07+09:00,28b3930e-cfc3-4cf2-886d-d18f505c4e90,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G920L,samsung,Android7.0,5ba89289-5aeb-428d-bc74-491fbf6ebba5,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:33:08+09:00,c1768618-ea05-4935-ba18-00c3608d4b6d,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,home.view,,2018-09-29T06:33:13+09:00,2ca7a00f-ae0a-460b-ab42-0f075a2b91e0,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,a9b71650-b330-4db1-999e-4a4c0684058f,viral,WEB,,,,gig_detail.view,101.0,2018-09-29T06:33:14+09:00,9f3a9c29-6ca5-4667-9dfe-0613539529be,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,category_gig.view,2.0,2018-09-29T06:33:17+09:00,d147690c-09bd-41b8-a4fb-49445736db15,False,True
background,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,a9b71650-b330-4db1-999e-4a4c0684058f,,,,,,,,2018-09-29T06:33:17+09:00,261463a3-fef4-4c88-a913-278847ef759c,,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,buyer_order_track.view,,2018-09-29T06:33:21+09:00,4bee6681-4848-480c-8b0f-5fc419a37692,False,True
goal,False,com.kmong.kmong,3.3.5,IM-100S,PANTECH,Android6.0.1,ada0bf33-ac75-4fb9-a85f-9bac02d6a783,unattributed,unattributed,,,,category_gig.view,4.0,2018-09-29T06:33:29+09:00,45a6bf67-8c2b-4029-89e9-5804c8860eed,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android6.0.1,ebf8bd9a-bed3-4a66-88a7-2ade60a104cb,app-market,google-play,,organic,,inbox_detail.view,,2018-09-29T06:33:29+09:00,8cc1b281-fe94-443d-8bd8-f203559079b9,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,gig_detail.view,228.0,2018-09-29T06:33:31+09:00,af0fd4df-9a44-4671-acae-19ded43c9603,False,True
background,,com.kmong.kmong,3.3.5,SM-G920L,samsung,Android7.0,5ba89289-5aeb-428d-bc74-491fbf6ebba5,,,,,,,,2018-09-29T06:33:32+09:00,1fe1bff6-de8e-48e0-b4e8-b2947e2d8660,,True
goal,True,com.kmong.kmong,3.3.5,IM-100S,PANTECH,Android6.0.1,ada0bf33-ac75-4fb9-a85f-9bac02d6a783,unattributed,unattributed,,,,gig_detail.view,40101.0,2018-09-29T06:33:37+09:00,db1fa0c8-3f11-42a2-8205-9872258f768c,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G611S,samsung,Android7.1.1,5ae38bb4-7983-43e7-bb3f-b3fee2eea1ae,viral,m_naverpowercontents,design,cpc,중단_전문가찾아보기,gig_detail.view,107.0,2018-09-29T06:33:38+09:00,8c0eb33c-e40b-4c92-9d0d-b4218d23426f,True,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,category_gig.view,2.0,2018-09-29T06:33:43+09:00,a7c1cd9a-8710-41e1-8f1d-8e2d02fbdfdb,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,053760D2-605A-43EC-AC6C-9CB9E100B899,,,,,,,,2018-09-29T06:33:45+09:00,8c6e70fa-030a-48a5-bde9-5b508d8a5415,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,gig_detail.view,228.0,2018-09-29T06:33:54+09:00,9dd0a80b-2cb3-4e2d-b320-c03df0d806f1,False,True
background,,com.kmong.kmong,3.3.5,LM-Q725L,LGE,Android8.1.0,c4b3d085-acd1-42b7-b7f8-3a99a0c40c87,,,,,,,,2018-09-29T06:33:54+09:00,cecb32b2-5090-48dc-8841-ee3753795bd0,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,gig_detail.view,228.0,2018-09-29T06:33:55+09:00,2c85cf12-4c36-4ee4-82a2-dcd0fa567657,False,True
launch,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,c006812e-5e51-4060-9859-fe6ef0fe48fe,unattributed,unattributed,,,,,,2018-09-29T06:33:57+09:00,a8762b69-b7f7-40d7-a6d6-7c0c0c5f4c5c,False,False
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,c006812e-5e51-4060-9859-fe6ef0fe48fe,unattributed,unattributed,,,,home.view,,2018-09-29T06:33:59+09:00,1711c4ee-55c4-4532-a3e4-8f36c9649b8f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FCE90DC-952F-4CE7-9834-E8193339F605,unattributed,unattributed,,,,category_gig.view,2.0,2018-09-29T06:33:59+09:00,a76ad808-2820-48e1-a802-29afa92a4d69,False,True
background,,com.kmong.kmong,3.3.2,SM-N916S,samsung,Android6.0.1,a5d51610-a835-48c9-9bbb-be481c401e72,,,,,,,,2018-09-29T06:34:03+09:00,f69955c6-1ffa-4983-b699-63ef333f507f,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,c006812e-5e51-4060-9859-fe6ef0fe48fe,unattributed,unattributed,,,,notification.view,,2018-09-29T06:34:03+09:00,397c5188-105f-4850-8e24-9b91590a13b3,False,True
