eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
background,,com.kmong.kmong,3.3.5,SM-N916L,samsung,Android6.0.1,fdfe4b1f-8711-418b-82f3-fd72a173ce4f,,,,,,,,2018-09-29T20:37:31+09:00,800ff6ce-d92d-4b7f-b9ff-460e1a713f5a,,True
background,,com.kmong.kmong,3.3.3,SM-G930L,samsung,Android8.0.0,e07491b5-3c1e-4cc4-9f66-1f6299d2801d,,,,,,,,2018-09-29T20:37:31+09:00,1c621067-5bf0-4ecf-be76-b162591fd3e8,,True
goal,False,com.kmong.kmong,3.3.3,SM-G930L,samsung,Android8.0.0,e07491b5-3c1e-4cc4-9f66-1f6299d2801d,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:37:32+09:00,f65db32d-d7cc-4b63-9f65-9422230693e6,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N935L,samsung,Android7.0,515e015e-037f-469b-bf47-ce20d1163a21,unattributed,unattributed,,,,home.view,,2018-09-29T20:37:32+09:00,cb51b396-273a-4bb9-ba3a-cd48a4f34fb7,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android7.0,34cbd177-987a-4b53-9c39-4b863a9c93a1,unattributed,unattributed,,,,gig_detail.view,715.0,2018-09-29T20:37:32+09:00,6752b544-327a-4a97-8928-48386a9d52ae,False,True
foreground,,com.kmong.kmong,3.3.3,SM-G930L,samsung,Android8.0.0,e07491b5-3c1e-4cc4-9f66-1f6299d2801d,,,,,,,,2018-09-29T20:37:32+09:00,5b6bf6d4-ea52-473a-a251-422c16a43943,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,F6965B33-7FEC-4090-87B9-0DA5CDF9129B,,,,,,,,2018-09-29T20:37:33+09:00,74018cda-8be7-4baa-82b8-3369bae661ba,,True
background,,com.kmong.kmong,3.3.2,LGM-G600L,LGE,Android8.0.0,71014dfe-8ffe-44ac-ab22-2cfada839c87,,,,,,,,2018-09-29T20:37:34+09:00,0e0600df-3a84-4f82-91c3-c61e303d7e62,,True
exit,,com.kmong.kmong,3.3.5,SM-N935L,samsung,Android7.0,515e015e-037f-469b-bf47-ce20d1163a21,,,,,,,,2018-09-29T20:37:34+09:00,b9976b78-d429-45bd-8b95-a69799567116,,True
launchInSession,,com.kmong.kmong,3.3.5,SM-G935L,samsung,Android6.0.1,89191c7d-3a98-4dd5-bd68-c532e1e1f39f,,,,,,,,2018-09-29T20:37:34+09:00,dd338200-4065-4f16-9ab1-b34ca53ad3a1,,False
goal,False,com.kmong.kmong,3.3.5,LG-F800S,LGE,Android8.0.0,b4c87bbe-f91d-4bbd-94a8-1f1a7ca9ce3a,unattributed,unattributed,,,,gig_detail.view,20302.0,2018-09-29T20:37:34+09:00,cc29877b-58bd-45b6-b922-2dd82a2c0f9b,False,True
background,,com.kmong.kmong,3.3.5,SM-N935L,samsung,Android7.0,515e015e-037f-469b-bf47-ce20d1163a21,,,,,,,,2018-09-29T20:37:35+09:00,a75d9371-04dc-4f4e-8abf-ee02691e9244,,True
foreground,,com.kmong.iOS,4.0.3,iPhone,Apple,iOS11.4.1,4BEC3C00-71AF-4159-89BF-2EB4933E2879,,,,,,,,2018-09-29T20:37:35+09:00,925590f1-e133-43d4-80e2-e31366524d8b,,True
launchInSession,,com.kmong.kmong,3.3.5,SM-A810S,samsung,Android8.0.0,44662528-3fb4-45e5-aa55-270531fb74d7,,,,,,,,2018-09-29T20:37:35+09:00,50ee8e8c-f3c3-4871-af18-744305e471b9,,False
goal,False,com.kmong.kmong,3.3.5,SM-A810S,samsung,Android8.0.0,44662528-3fb4-45e5-aa55-270531fb74d7,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:37:35+09:00,796c0ee3-5740-42b8-b7ff-3283a246ac35,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,b0553e9b-3370-4df3-af63-12fdc8cf5df9,unattributed,unattributed,,,,gig_detail.view,605.0,2018-09-29T20:37:36+09:00,4891b36d-a8ae-4c47-a0b2-8a60121bfe20,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935L,samsung,Android6.0.1,89191c7d-3a98-4dd5-bd68-c532e1e1f39f,unattributed,unattributed,,,,home.view,,2018-09-29T20:37:37+09:00,460eb6de-6b07-47ea-a424-31b13b4b987f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935L,samsung,Android6.0.1,89191c7d-3a98-4dd5-bd68-c532e1e1f39f,unattributed,unattributed,,,,notification.view,,2018-09-29T20:37:38+09:00,605d90f6-cfd9-4591-9ee1-e91c2da2c61e,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,81CAEFBE-117D-4EC1-B43D-CA5AF6DACB61,viral,WEB,,,,inbox.view,,2018-09-29T20:37:39+09:00,f7891455-72b9-4f3e-815b-68f0c06f41cb,False,True
background,,com.kmong.iOS,4.0.3,iPhone,Apple,iOS11.4.1,4BEC3C00-71AF-4159-89BF-2EB4933E2879,,,,,,,,2018-09-29T20:37:39+09:00,19bf2e04-090e-4ece-a28c-998fe18bb28c,,True
goal,False,com.kmong.kmong,3.3.5,SM-G935L,samsung,Android6.0.1,89191c7d-3a98-4dd5-bd68-c532e1e1f39f,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:37:40+09:00,bfb114d1-20d3-4f26-a238-a37284a9de99,False,True
foreground,,com.kmong.kmong,3.3.5,SM-N916L,samsung,Android6.0.1,fdfe4b1f-8711-418b-82f3-fd72a173ce4f,,,,,,,,2018-09-29T20:37:40+09:00,fc26564b-885b-4ab2-8ac0-1881b0868d72,,True
goal,False,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,E39DD2A0-70BC-499E-8B3E-B2146CEA1010,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:37:41+09:00,d6ea55a7-01fe-46ed-a073-373a107a5fae,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,BE01B99C-090B-4F71-8F21-4F6AA367060D,,,,,,,,2018-09-29T20:37:41+09:00,ea08ba56-e4bd-40bf-9fc7-c6222432edde,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,BE01B99C-090B-4F71-8F21-4F6AA367060D,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:37:42+09:00,9967bf94-e68e-4c46-b626-2b36fab61428,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,81CAEFBE-117D-4EC1-B43D-CA5AF6DACB61,viral,WEB,,,,inbox_detail.view,,2018-09-29T20:37:43+09:00,550bcbf6-7075-4274-be97-3fa242e0764f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e7d7670c-e2a4-4f2f-9564-ad53b29e7b1c,viral,WEB,,,,inbox.view,,2018-09-29T20:37:43+09:00,e747188b-d4aa-4eee-ae60-9b616b51407c,False,True
background,,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,E39DD2A0-70BC-499E-8B3E-B2146CEA1010,,,,,,,,2018-09-29T20:37:45+09:00,35b5df00-782a-4087-83ce-440a8941d634,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,BE01B99C-090B-4F71-8F21-4F6AA367060D,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:37:46+09:00,2f076946-fcd3-4a5b-84b1-e9bea4fb5188,False,True
launch,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BC7DE6C9-03E6-44C7-B5AA-68799BB9786B,viral,WEB,,,,,,2018-09-29T20:37:46+09:00,46e23ecf-31fb-4036-963f-e6f77e8c9f1b,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BC7DE6C9-03E6-44C7-B5AA-68799BB9786B,viral,WEB,,,,home.view,,2018-09-29T20:37:47+09:00,efec7d21-7395-4d2c-8f3e-cbbbc466766f,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,3818c6cf-3408-460b-8783-f1b8d119a1e1,app-market,google-play,,organic,,gig_detail.view,715.0,2018-09-29T20:37:48+09:00,88b95f9d-75c1-44f9-a966-a68eec1f5191,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,BE01B99C-090B-4F71-8F21-4F6AA367060D,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:37:48+09:00,252802f9-d612-4222-878c-c3530f9f6873,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,E1FD56DD-2A72-40E4-BEAE-0B9ED8FAA395,viral,WEB,,,,category_list.view,,2018-09-29T20:37:48+09:00,7e4e05e7-8265-4d0e-b5e3-d24986dcfaa3,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G935K,samsung,Android8.0.0,d916d45e-fee7-4dc0-9baa-9e90739b476b,unattributed,unattributed,,,,category_gig.view,1.0,2018-09-29T20:37:49+09:00,242a1bcd-be89-449b-96b0-b7b374b9fb05,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BC7DE6C9-03E6-44C7-B5AA-68799BB9786B,viral,WEB,,,,menu.view,,2018-09-29T20:37:49+09:00,06a083f2-e12f-4a96-b8e5-86934633a2a2,False,True
launch,False,com.kmong.kmong,3.3.5,SM-A520S,samsung,Android8.0.0,e02b149f-a499-44f9-95c6-3628694093ee,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:37:51+09:00,55f0de8e-b99d-4221-891b-bcfa618e0111,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,BE01B99C-090B-4F71-8F21-4F6AA367060D,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:37:51+09:00,53257316-1a30-4213-8606-9261c0f95ebb,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,E1FD56DD-2A72-40E4-BEAE-0B9ED8FAA395,viral,WEB,,,,category_gig.view,3.0,2018-09-29T20:37:51+09:00,dd4e8408-152b-4e21-9549-9afa9e0046fd,False,True
goal,True,com.kmong.kmong,3.3.5,SHV-E250K,samsung,Android4.4.2,d977f73f-cfb4-45bb-b1d8-e1e4f7c83f2e,viral,WEB,,,,category_gig.view,718.0,2018-09-29T20:37:51+09:00,f201fecc-cc89-45be-b161-57cc9ee4bd08,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BC7DE6C9-03E6-44C7-B5AA-68799BB9786B,viral,WEB,,,,buyer_order_history.view,,2018-09-29T20:37:51+09:00,29d35577-d188-4d58-bdaf-90c0cbe766c5,False,True
background,,com.kmong.iOS,4.0.4,iPad,Apple,iOS11.4.1,ACF5AC07-D53E-4E0A-A01C-ACE4D678CBBC,,,,,,,,2018-09-29T20:37:52+09:00,6e47598e-8fd5-4771-9ead-b05c9a0c616f,,True
goal,False,com.kmong.kmong,3.3.5,SM-G935K,samsung,Android8.0.0,d916d45e-fee7-4dc0-9baa-9e90739b476b,unattributed,unattributed,,,,category_gig.view,101.0,2018-09-29T20:37:52+09:00,7ccb34e7-fe16-4ab1-aeef-f4aff4098a29,False,True
goal,False,com.kmong.kmong,3.3.5,SM-T385S,samsung,Android7.1.1,e789d653-1c52-4320-a536-ba6725a3eecd,unattributed,unattributed,,,,gig_detail.view,30101.0,2018-09-29T20:37:52+09:00,fe520a34-16f9-407e-90aa-6033413bce89,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BC7DE6C9-03E6-44C7-B5AA-68799BB9786B,viral,WEB,,,,buyer_order_track.view,,2018-09-29T20:37:53+09:00,d0810f83-5c66-41f7-a00b-73f786ac1bcc,False,True
goal,False,com.kmong.kmong,3.3.5,SM-T385S,samsung,Android7.1.1,e789d653-1c52-4320-a536-ba6725a3eecd,unattributed,unattributed,,,,gig_detail.view,30101.0,2018-09-29T20:37:53+09:00,96322b69-595d-4fb1-a37b-8c8acd8ede74,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BC7DE6C9-03E6-44C7-B5AA-68799BB9786B,viral,WEB,,,,buyer_order_history.view,,2018-09-29T20:37:55+09:00,a29b02e5-d546-44d6-ad4e-e9dd25faaf3d,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BC7DE6C9-03E6-44C7-B5AA-68799BB9786B,viral,WEB,,,,buyer_order_track.view,,2018-09-29T20:37:56+09:00,ec645aaa-a05e-45e9-867e-d87d94ff9e77,False,True
foreground,,com.kmong.kmong,3.3.2,LGM-G600L,LGE,Android8.0.0,71014dfe-8ffe-44ac-ab22-2cfada839c87,,,,,,,,2018-09-29T20:37:57+09:00,11903166-0beb-4fd2-ad67-9f88bab2a301,,True
exit,,com.kmong.kmong,3.3.5,SM-N916L,samsung,Android6.0.1,fdfe4b1f-8711-418b-82f3-fd72a173ce4f,,,,,,,,2018-09-29T20:37:57+09:00,8646da13-6b53-4693-846b-bd4fa54de2f7,,True
goal,False,com.kmong.kmong,3.3.2,LGM-G600L,LGE,Android8.0.0,71014dfe-8ffe-44ac-ab22-2cfada839c87,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:37:57+09:00,19e27845-8708-4bb9-99df-7dc96d5913d3,False,True
goal,False,com.kmong.kmong,3.3.3,SM-G930L,samsung,Android8.0.0,e07491b5-3c1e-4cc4-9f66-1f6299d2801d,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:37:58+09:00,c0360e43-5255-4f43-be91-fa9e5891385f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,BE01B99C-090B-4F71-8F21-4F6AA367060D,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:37:59+09:00,b6a821ea-cc97-4c83-a353-630c3dd67401,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,unattributed,unattributed,,,,,,2018-09-29T20:37:59+09:00,7c923a6d-8c20-45ab-9ffd-2ab954846635,False,False
launch,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,2d5d2990-b1a2-4003-8745-27b1016f622a,unattributed,unattributed,,,,,,2018-09-29T20:37:59+09:00,b8cc1936-28ba-4f52-a184-cd15a22e7552,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,2d5d2990-b1a2-4003-8745-27b1016f622a,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:37:59+09:00,5ba15057-8da6-4e63-9976-6ee0d3ff3abb,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,425561D3-0A9F-4819-88E4-AC0E4AA3352A,unattributed,unattributed,,,,,,2018-09-29T20:38:00+09:00,18665837-d786-4d77-9a1d-19b9441caf95,False,False
goal,False,com.kmong.kmong,3.3.2,SM-G950N,samsung,Android8.0.0,07245da0-171a-4516-ac22-19c1ad5faf66,unattributed,unattributed,,,,category_gig.view,1023.0,2018-09-29T20:38:01+09:00,413cbaa3-2f15-4c55-97ad-388eece6f79d,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,425561D3-0A9F-4819-88E4-AC0E4AA3352A,unattributed,unattributed,,,,home.view,,2018-09-29T20:38:01+09:00,3fd22e90-e894-44cc-8014-6f5071430ed3,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,unattributed,unattributed,,,,home.view,,2018-09-29T20:38:02+09:00,fc344120-0727-4611-b3ee-c66a47c5068b,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e7d7670c-e2a4-4f2f-9564-ad53b29e7b1c,viral,WEB,,,,inbox.view,,2018-09-29T20:38:03+09:00,5e46fe31-e91e-44cd-8009-f1fe21015f1d,False,True
goal,True,com.kmong.kmong,3.3.2,SM-G950N,samsung,Android8.0.0,07245da0-171a-4516-ac22-19c1ad5faf66,unattributed,unattributed,,,,gig_detail.view,1023.0,2018-09-29T20:38:05+09:00,d3a47a99-0c0f-485a-93a7-0f0916950e83,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,unattributed,unattributed,,,,notification.view,,2018-09-29T20:38:05+09:00,8315ca97-979f-469a-b4ec-c2d823e5ae44,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e7d7670c-e2a4-4f2f-9564-ad53b29e7b1c,viral,WEB,,,,inbox_detail.view,,2018-09-29T20:38:05+09:00,8da5ac20-1c97-437c-aa9d-03c26c08f15b,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,b0553e9b-3370-4df3-af63-12fdc8cf5df9,unattributed,unattributed,,,,gig_detail.view,60501.0,2018-09-29T20:38:05+09:00,1e19bd50-f24c-458d-913c-3bc46f3b4a91,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,2d5d2990-b1a2-4003-8745-27b1016f622a,unattributed,unattributed,,,,home.view,,2018-09-29T20:38:05+09:00,75c9e710-5743-4e83-91e6-7ff17c96d12d,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BC7DE6C9-03E6-44C7-B5AA-68799BB9786B,viral,WEB,,,,buyer_order_track_cancel.view,,2018-09-29T20:38:06+09:00,18623ee6-5399-4636-be8c-b4b0f293fff4,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,unattributed,unattributed,,,,home.view,,2018-09-29T20:38:06+09:00,8636a2d8-d24f-4edf-852c-9dad6f7b1ca0,False,True
background,,com.kmong.kmong,3.3.3,SM-G930L,samsung,Android8.0.0,e07491b5-3c1e-4cc4-9f66-1f6299d2801d,,,,,,,,2018-09-29T20:38:06+09:00,90bd1efb-26d0-4300-9fd8-3952b70a5135,,True
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e7d7670c-e2a4-4f2f-9564-ad53b29e7b1c,viral,WEB,,,,inbox.view,,2018-09-29T20:38:07+09:00,2a63922c-742f-4641-832c-3ce583a165a8,False,True
exit,,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,2d5d2990-b1a2-4003-8745-27b1016f622a,,,,,,,,2018-09-29T20:38:07+09:00,f89f25e9-0281-453d-a828-e5653a985850,,True
exit,,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,,,,,,,,2018-09-29T20:38:08+09:00,201dd589-ec8b-4d6f-85a7-142584fc5e34,,True
goal,False,com.kmong.kmong,3.3.5,SM-G935L,samsung,Android6.0.1,89191c7d-3a98-4dd5-bd68-c532e1e1f39f,unattributed,unattributed,,,,notification.view,,2018-09-29T20:38:09+09:00,777f752c-2ce9-4bb2-aa8b-2ff179937119,False,True
background,,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,,,,,,,,2018-09-29T20:38:09+09:00,1016f53f-651d-4876-9892-3f784457a849,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,E1FD56DD-2A72-40E4-BEAE-0B9ED8FAA395,viral,WEB,,,,gig_detail.view,30306.0,2018-09-29T20:38:09+09:00,166d00b9-0b44-47f3-aa6b-89a5cd4f5cc3,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e7d7670c-e2a4-4f2f-9564-ad53b29e7b1c,viral,WEB,,,,inbox_detail.view,,2018-09-29T20:38:09+09:00,86eb90c9-d235-4f19-96e0-7d750cd0d3ec,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935L,samsung,Android6.0.1,89191c7d-3a98-4dd5-bd68-c532e1e1f39f,unattributed,unattributed,,,,home.view,,2018-09-29T20:38:10+09:00,f3654441-002d-47ad-b93d-4e5933bcf0cb,False,True
launchInSession,,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,,,,,,,,2018-09-29T20:38:10+09:00,174a5260-9702-4e4b-ae30-2798885e9267,,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,E1FD56DD-2A72-40E4-BEAE-0B9ED8FAA395,viral,WEB,,,,gig_detail.view,30306.0,2018-09-29T20:38:10+09:00,61eedfb2-b4cd-49b6-a3bc-e1589d228e31,False,True
exit,,com.kmong.kmong,3.3.5,SM-G935L,samsung,Android6.0.1,89191c7d-3a98-4dd5-bd68-c532e1e1f39f,,,,,,,,2018-09-29T20:38:11+09:00,a363fc3b-eb5e-443b-b8a6-c864ce753296,,True
background,,com.kmong.kmong,3.3.5,SM-G935L,samsung,Android6.0.1,89191c7d-3a98-4dd5-bd68-c532e1e1f39f,,,,,,,,2018-09-29T20:38:11+09:00,5bb499e4-335b-46c2-94a0-2dca3d00ffbc,,True
goal,False,com.kmong.kmong,3.3.5,SM-A520S,samsung,Android8.0.0,8d93bb87-c717-4dd7-b500-f36bfdb3ef03,unattributed,unattributed,,,,home.view,,2018-09-29T20:38:11+09:00,c021126f-011a-4176-863e-6af505fa61d3,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,unattributed,unattributed,,,,home.view,,2018-09-29T20:38:12+09:00,09e6864f-43cc-43ff-8b9d-cc24786e510a,False,True
foreground,,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,,,,,,,,2018-09-29T20:38:12+09:00,9be918e7-f860-4d2f-bd6e-fdb2672920f2,,True
launchInSession,,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,,,,,,,,2018-09-29T20:38:12+09:00,f0decb45-c4e7-49cd-9f84-8c12d2cd8bdc,,False
goal,False,com.kmong.kmong,3.3.2,SM-G950N,samsung,Android8.0.0,07245da0-171a-4516-ac22-19c1ad5faf66,unattributed,unattributed,,,,category_gig.view,1023.0,2018-09-29T20:38:13+09:00,0cfa09e1-2976-430c-9f97-832a5bb72beb,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,unattributed,unattributed,,,,notification.view,,2018-09-29T20:38:13+09:00,9c5e570a-c187-4294-a65a-2b3cacad589c,False,True
goal,False,com.kmong.kmong,3.3.5,SM-A520S,samsung,Android8.0.0,e02b149f-a499-44f9-95c6-3628694093ee,unattributed,unattributed,,,,home.view,,2018-09-29T20:38:14+09:00,7c3808a0-3864-4c10-9b7e-59b9e35615cc,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G950N,samsung,Android8.0.0,07245da0-171a-4516-ac22-19c1ad5faf66,unattributed,unattributed,,,,gig_detail.view,1023.0,2018-09-29T20:38:15+09:00,778c2517-12d8-40c1-94b9-3d614849b506,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,unattributed,unattributed,,,,notification.view,,2018-09-29T20:38:16+09:00,ff14f2cd-aa74-407f-8c50-f618536e14f9,False,True
background,,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,e13d956a-ebe6-4d39-93d9-5ec8d5c3356d,,,,,,,,2018-09-29T20:38:17+09:00,a73864d2-204f-42c2-9e0c-69b96652d06b,,True
exit,,com.kmong.kmong,3.3.5,SM-A520S,samsung,Android8.0.0,e02b149f-a499-44f9-95c6-3628694093ee,,,,,,,,2018-09-29T20:38:18+09:00,94a863a7-54e2-4286-a985-4daef5dd9d1a,,True
goal,False,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,unattributed,unattributed,,,,notification.view,,2018-09-29T20:38:18+09:00,49c98069-0ba1-492e-b620-99db2514e0d9,False,True
install,True,com.kmong.kmong,3.3.5,LG-F720S,LGE,Android6.0.1,06cf5d26-a04b-4eb4-8270-7a49405ccf94,paid,google.adwords,1569347016,,,,,2018-09-29T20:38:18+09:00,354b97a7-453d-4972-9ca0-d07a0bbe327b,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,unattributed,unattributed,,,,home.view,,2018-09-29T20:38:19+09:00,c1b89789-d41a-4943-8356-a5ae039838dc,False,True
exit,,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,,,,,,,,2018-09-29T20:38:20+09:00,525c2d75-29bd-4262-9e47-9190b6a91eb2,,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,7E989780-4535-4E49-A1BF-BD84E763CE9B,unattributed,unattributed,,,,,,2018-09-29T20:38:20+09:00,a6a37b6b-450d-4af0-b026-0bd2717bdb57,False,False
background,,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,,,,,,,,2018-09-29T20:38:21+09:00,6c4bff2e-6675-4518-9941-45e638f216ef,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,7E989780-4535-4E49-A1BF-BD84E763CE9B,unattributed,unattributed,,,,home.view,,2018-09-29T20:38:21+09:00,35b7a11b-46ea-4e4f-8d38-b8ed9efbf8db,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,BE01B99C-090B-4F71-8F21-4F6AA367060D,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:38:21+09:00,80ab11b5-e92d-4fbb-a723-c57a3aec8002,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G950N,samsung,Android8.0.0,07245da0-171a-4516-ac22-19c1ad5faf66,unattributed,unattributed,,,,category_gig.view,1023.0,2018-09-29T20:38:21+09:00,e59d8bf9-99b5-4d94-be6e-d14db1c1c210,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,7E989780-4535-4E49-A1BF-BD84E763CE9B,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:38:22+09:00,77a0eca8-bf27-48fb-9a34-01a6a4c2fdc5,False,True
launchInSession,,com.kmong.kmong,3.3.5,SM-G928L,samsung,Android7.0,5f4e35f6-ec6b-4f74-83b3-082b5cb6d533,,,,,,,,2018-09-29T20:38:23+09:00,f19c9ec3-2580-493e-b29d-33956a944715,,False
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,D74E2824-3209-4F83-94E3-8A6ACEF94D73,,,,,,,,2018-09-29T20:38:23+09:00,e98ae74b-2725-44e5-b83c-b304025e9e67,,True
foreground,,com.kmong.kmong,3.3.5,LGM-G600S,LGE,Android7.0,48430061-73f6-4528-b79f-8a7100d4ca2b,,,,,,,,2018-09-29T20:38:23+09:00,4bc8c9b6-a8f5-418a-8663-dc9f18245623,,True
